utc_timestamp,DE_solar_generation_actual,DE_wind_generation_actual,DE_load_actual_entsoe_transparency,month
2015-03-18 21:00:00+00:00,0.0,5657.0,54924.0,3
2015-03-18 22:00:00+00:00,0.0,4840.0,50138.0,3
2015-03-18 23:00:00+00:00,0.0,4216.0,47005.0,3
2015-03-19 00:00:00+00:00,0.0,3715.0,44999.0,3
2015-03-19 01:00:00+00:00,0.0,3318.0,44214.0,3
2015-03-19 02:00:00+00:00,0.0,3259.0,44858.0,3
2015-03-19 03:00:00+00:00,0.0,3273.0,46645.0,3
2015-03-19 04:00:00+00:00,0.0,3102.0,50392.0,3
2015-03-19 05:00:00+00:00,254.0,2970.0,57106.0,3
2015-03-19 06:00:00+00:00,3045.0,2721.0,62271.0,3
2015-03-19 07:00:00+00:00,7599.0,1708.0,64688.0,3
2015-03-19 08:00:00+00:00,12114.0,957.0,64972.0,3
2015-03-19 09:00:00+00:00,15806.0,1035.0,66174.0,3
2015-03-19 10:00:00+00:00,18435.0,1214.0,67148.0,3
2015-03-19 11:00:00+00:00,19696.0,1064.0,66412.0,3
2015-03-19 12:00:00+00:00,19177.0,818.0,65722.0,3
2015-03-19 13:00:00+00:00,16817.0,674.0,64347.0,3
2015-03-19 14:00:00+00:00,12850.0,654.0,62960.0,3
2015-03-19 15:00:00+00:00,7514.0,825.0,61515.0,3
2015-03-19 16:00:00+00:00,2422.0,1112.0,61710.0,3
2015-03-19 17:00:00+00:00,154.0,1581.0,64318.0,3
2015-03-19 18:00:00+00:00,0.0,2094.0,66633.0,3
2015-03-19 19:00:00+00:00,0.0,2245.0,62671.0,3
2015-03-19 20:00:00+00:00,0.0,2058.0,58615.0,3
2015-03-19 21:00:00+00:00,0.0,1831.0,55266.0,3
2015-03-19 22:00:00+00:00,0.0,1557.0,50566.0,3
2015-03-19 23:00:00+00:00,0.0,1225.0,47069.0,3
2015-03-20 00:00:00+00:00,0.0,1181.0,45022.0,3
2015-03-20 01:00:00+00:00,0.0,1095.0,44663.0,3
2015-03-20 02:00:00+00:00,0.0,1016.0,45442.0,3
2015-03-20 03:00:00+00:00,0.0,1052.0,46910.0,3
2015-03-20 04:00:00+00:00,0.0,986.0,50513.0,3
2015-03-20 05:00:00+00:00,302.0,850.0,57158.0,3
2015-03-20 06:00:00+00:00,3301.0,650.0,62336.0,3
2015-03-20 07:00:00+00:00,7993.0,535.0,64548.0,3
2015-03-20 08:00:00+00:00,12084.0,553.0,65095.0,3
2015-03-20 09:00:00+00:00,7313.0,473.0,67053.0,3
2015-03-20 10:00:00+00:00,14856.0,514.0,67163.0,3
2015-03-20 11:00:00+00:00,19494.0,584.0,66433.0,3
2015-03-20 12:00:00+00:00,18571.0,695.0,64604.0,3
2015-03-20 13:00:00+00:00,16476.0,883.0,62862.0,3
2015-03-20 14:00:00+00:00,12694.0,1155.0,61090.0,3
2015-03-20 15:00:00+00:00,7579.0,1311.0,59547.0,3
2015-03-20 16:00:00+00:00,2510.0,1555.0,59976.0,3
2015-03-20 17:00:00+00:00,152.0,1745.0,62413.0,3
2015-03-20 18:00:00+00:00,0.0,2117.0,64234.0,3
2015-03-20 19:00:00+00:00,0.0,2669.0,60304.0,3
2015-03-20 20:00:00+00:00,0.0,3153.0,57051.0,3
2015-03-20 21:00:00+00:00,0.0,3504.0,54414.0,3
2015-03-20 22:00:00+00:00,0.0,3868.0,50294.0,3
2015-03-20 23:00:00+00:00,0.0,3817.0,46576.0,3
2015-03-21 00:00:00+00:00,0.0,3799.0,44669.0,3
2015-03-21 01:00:00+00:00,0.0,3961.0,43712.0,3
2015-03-21 02:00:00+00:00,0.0,3874.0,43614.0,3
2015-03-21 03:00:00+00:00,0.0,4031.0,43918.0,3
2015-03-21 04:00:00+00:00,0.0,3922.0,44110.0,3
2015-03-21 05:00:00+00:00,242.0,3582.0,44386.0,3
2015-03-21 06:00:00+00:00,2336.0,3249.0,47541.0,3
2015-03-21 07:00:00+00:00,5508.0,3040.0,51537.0,3
2015-03-21 08:00:00+00:00,8580.0,2933.0,54810.0,3
2015-03-21 09:00:00+00:00,10620.0,3247.0,56085.0,3
2015-03-21 10:00:00+00:00,11546.0,4019.0,57141.0,3
2015-03-21 11:00:00+00:00,11437.0,4665.0,57248.0,3
2015-03-21 12:00:00+00:00,9636.0,4864.0,55545.0,3
2015-03-21 13:00:00+00:00,7144.0,5316.0,53608.0,3
2015-03-21 14:00:00+00:00,4784.0,6062.0,52915.0,3
2015-03-21 15:00:00+00:00,2556.0,7142.0,52389.0,3
2015-03-21 16:00:00+00:00,847.0,8408.0,53157.0,3
2015-03-21 17:00:00+00:00,73.0,9689.0,55567.0,3
2015-03-21 18:00:00+00:00,0.0,10991.0,56231.0,3
2015-03-21 19:00:00+00:00,0.0,12064.0,52447.0,3
2015-03-21 20:00:00+00:00,0.0,12916.0,49904.0,3
2015-03-21 21:00:00+00:00,0.0,13473.0,48909.0,3
2015-03-21 22:00:00+00:00,0.0,14320.0,45655.0,3
2015-03-21 23:00:00+00:00,0.0,14454.0,42921.0,3
2015-03-22 00:00:00+00:00,0.0,14062.0,40680.0,3
2015-03-22 01:00:00+00:00,0.0,12843.0,39922.0,3
2015-03-22 02:00:00+00:00,0.0,11714.0,39899.0,3
2015-03-22 03:00:00+00:00,0.0,10226.0,39756.0,3
2015-03-22 04:00:00+00:00,0.0,9180.0,39355.0,3
2015-03-22 05:00:00+00:00,190.0,8578.0,38216.0,3
2015-03-22 06:00:00+00:00,1766.0,7513.0,40433.0,3
2015-03-22 07:00:00+00:00,3989.0,7630.0,43616.0,3
2015-03-22 08:00:00+00:00,6707.0,7893.0,47583.0,3
2015-03-22 09:00:00+00:00,9180.0,5951.0,49930.0,3
2015-03-22 10:00:00+00:00,11019.0,3989.0,51804.0,3
2015-03-22 11:00:00+00:00,11893.0,2917.0,50705.0,3
2015-03-22 12:00:00+00:00,12095.0,2242.0,47963.0,3
2015-03-22 13:00:00+00:00,11601.0,1882.0,46087.0,3
2015-03-22 14:00:00+00:00,9889.0,1652.0,45714.0,3
2015-03-22 15:00:00+00:00,6334.0,1494.0,45403.0,3
2015-03-22 16:00:00+00:00,2215.0,1406.0,47181.0,3
2015-03-22 17:00:00+00:00,204.0,1305.0,51002.0,3
2015-03-22 18:00:00+00:00,0.0,1863.0,53932.0,3
2015-03-22 19:00:00+00:00,0.0,2572.0,51462.0,3
2015-03-22 20:00:00+00:00,0.0,3153.0,49546.0,3
2015-03-22 21:00:00+00:00,0.0,3736.0,49727.0,3
2015-03-22 22:00:00+00:00,0.0,3942.0,46479.0,3
2015-03-22 23:00:00+00:00,0.0,4347.0,44604.0,3
2015-03-23 00:00:00+00:00,0.0,4222.0,43314.0,3
2015-03-23 01:00:00+00:00,0.0,3882.0,42801.0,3
2015-03-23 02:00:00+00:00,0.0,3649.0,43326.0,3
2015-03-23 03:00:00+00:00,0.0,3450.0,45106.0,3
2015-03-23 04:00:00+00:00,0.0,3421.0,48855.0,3
2015-03-23 05:00:00+00:00,300.0,3534.0,56487.0,3
2015-03-23 06:00:00+00:00,2564.0,3380.0,62311.0,3
2015-03-23 07:00:00+00:00,6169.0,2433.0,65373.0,3
2015-03-23 08:00:00+00:00,9628.0,2026.0,65747.0,3
2015-03-23 09:00:00+00:00,12739.0,2384.0,65941.0,3
2015-03-23 10:00:00+00:00,15009.0,2612.0,67283.0,3
2015-03-23 11:00:00+00:00,15895.0,3070.0,66491.0,3
2015-03-23 12:00:00+00:00,15783.0,3302.0,65576.0,3
2015-03-23 13:00:00+00:00,14440.0,3577.0,64351.0,3
2015-03-23 14:00:00+00:00,11331.0,3560.0,63477.0,3
2015-03-23 15:00:00+00:00,6647.0,3234.0,61850.0,3
2015-03-23 16:00:00+00:00,2450.0,2586.0,61747.0,3
2015-03-23 17:00:00+00:00,231.0,2156.0,63937.0,3
2015-03-23 18:00:00+00:00,0.0,1853.0,66874.0,3
2015-03-23 19:00:00+00:00,0.0,1769.0,63126.0,3
2015-03-23 20:00:00+00:00,0.0,1809.0,59211.0,3
2015-03-23 21:00:00+00:00,0.0,1765.0,55895.0,3
2015-03-23 22:00:00+00:00,0.0,1723.0,50959.0,3
2015-03-23 23:00:00+00:00,0.0,1508.0,47889.0,3
2015-03-24 00:00:00+00:00,0.0,1271.0,45988.0,3
2015-03-24 01:00:00+00:00,0.0,1085.0,45377.0,3
2015-03-24 02:00:00+00:00,0.0,1008.0,45913.0,3
2015-03-24 03:00:00+00:00,0.0,909.0,47629.0,3
2015-03-24 04:00:00+00:00,0.0,820.0,51195.0,3
2015-03-24 05:00:00+00:00,357.0,862.0,57918.0,3
2015-03-24 06:00:00+00:00,2695.0,964.0,63284.0,3
2015-03-24 07:00:00+00:00,6568.0,690.0,65460.0,3
2015-03-24 08:00:00+00:00,11095.0,469.0,65572.0,3
2015-03-24 09:00:00+00:00,15046.0,483.0,66983.0,3
2015-03-24 10:00:00+00:00,17353.0,476.0,68138.0,3
2015-03-24 11:00:00+00:00,17328.0,484.0,67327.0,3
2015-03-24 12:00:00+00:00,15796.0,491.0,66533.0,3
2015-03-24 13:00:00+00:00,13072.0,492.0,65337.0,3
2015-03-24 14:00:00+00:00,9632.0,448.0,64145.0,3
2015-03-24 15:00:00+00:00,5675.0,401.0,62352.0,3
2015-03-24 16:00:00+00:00,2172.0,429.0,62312.0,3
2015-03-24 17:00:00+00:00,214.0,610.0,64364.0,3
2015-03-24 18:00:00+00:00,0.0,905.0,66857.0,3
2015-03-24 19:00:00+00:00,0.0,1415.0,63266.0,3
2015-03-24 20:00:00+00:00,0.0,1723.0,59248.0,3
2015-03-24 21:00:00+00:00,0.0,2000.0,55791.0,3
2015-03-24 22:00:00+00:00,0.0,2322.0,50469.0,3
2015-03-24 23:00:00+00:00,0.0,2810.0,47466.0,3
2015-03-25 00:00:00+00:00,0.0,3121.0,45603.0,3
2015-03-25 01:00:00+00:00,0.0,3307.0,44634.0,3
2015-03-25 02:00:00+00:00,0.0,3656.0,45387.0,3
2015-03-25 03:00:00+00:00,0.0,4214.0,47300.0,3
2015-03-25 04:00:00+00:00,0.0,4478.0,50830.0,3
2015-03-25 05:00:00+00:00,496.0,4762.0,57498.0,3
2015-03-25 06:00:00+00:00,2925.0,5429.0,62614.0,3
2015-03-25 07:00:00+00:00,6816.0,4916.0,65014.0,3
2015-03-25 08:00:00+00:00,10594.0,4467.0,65585.0,3
2015-03-25 09:00:00+00:00,13250.0,4687.0,66757.0,3
2015-03-25 10:00:00+00:00,14541.0,5019.0,67872.0,3
2015-03-25 11:00:00+00:00,14238.0,5631.0,66883.0,3
2015-03-25 12:00:00+00:00,12716.0,5946.0,66264.0,3
2015-03-25 13:00:00+00:00,10022.0,6245.0,65068.0,3
2015-03-25 14:00:00+00:00,6891.0,6300.0,63760.0,3
2015-03-25 15:00:00+00:00,3735.0,6367.0,62459.0,3
2015-03-25 16:00:00+00:00,1269.0,6661.0,62472.0,3
2015-03-25 17:00:00+00:00,131.0,7335.0,64784.0,3
2015-03-25 18:00:00+00:00,0.0,8009.0,66529.0,3
2015-03-25 19:00:00+00:00,0.0,8372.0,62247.0,3
2015-03-25 20:00:00+00:00,0.0,8561.0,59036.0,3
2015-03-25 21:00:00+00:00,0.0,8287.0,55503.0,3
2015-03-25 22:00:00+00:00,0.0,8125.0,50322.0,3
2015-03-25 23:00:00+00:00,0.0,8129.0,47237.0,3
2015-03-26 00:00:00+00:00,0.0,8149.0,45285.0,3
2015-03-26 01:00:00+00:00,0.0,7907.0,44204.0,3
2015-03-26 02:00:00+00:00,0.0,7231.0,44830.0,3
2015-03-26 03:00:00+00:00,0.0,6212.0,46952.0,3
2015-03-26 04:00:00+00:00,0.0,5277.0,50629.0,3
2015-03-26 05:00:00+00:00,118.0,4543.0,57797.0,3
2015-03-26 06:00:00+00:00,864.0,3917.0,63710.0,3
2015-03-26 07:00:00+00:00,1893.0,3380.0,66464.0,3
2015-03-26 08:00:00+00:00,3207.0,3385.0,67711.0,3
2015-03-26 09:00:00+00:00,4376.0,3478.0,68210.0,3
2015-03-26 10:00:00+00:00,5364.0,3679.0,69007.0,3
2015-03-26 11:00:00+00:00,6080.0,3943.0,67998.0,3
2015-03-26 12:00:00+00:00,5830.0,3973.0,67288.0,3
2015-03-26 13:00:00+00:00,4833.0,4065.0,66305.0,3
2015-03-26 14:00:00+00:00,3362.0,4331.0,65465.0,3
2015-03-26 15:00:00+00:00,1833.0,4263.0,64188.0,3
2015-03-26 16:00:00+00:00,668.0,3823.0,64116.0,3
2015-03-26 17:00:00+00:00,84.0,4105.0,65714.0,3
2015-03-26 18:00:00+00:00,0.0,4331.0,67506.0,3
2015-03-26 19:00:00+00:00,0.0,5181.0,63480.0,3
2015-03-26 20:00:00+00:00,0.0,5872.0,59654.0,3
2015-03-26 21:00:00+00:00,0.0,6459.0,56726.0,3
2015-03-26 22:00:00+00:00,0.0,6352.0,52156.0,3
2015-03-26 23:00:00+00:00,0.0,6414.0,48620.0,3
2015-03-27 00:00:00+00:00,0.0,6462.0,46515.0,3
2015-03-27 01:00:00+00:00,0.0,6799.0,45934.0,3
2015-03-27 02:00:00+00:00,0.0,6636.0,46620.0,3
2015-03-27 03:00:00+00:00,0.0,6904.0,47622.0,3
2015-03-27 04:00:00+00:00,0.0,7166.0,50706.0,3
2015-03-27 05:00:00+00:00,203.0,7112.0,57079.0,3
2015-03-27 06:00:00+00:00,1579.0,7030.0,62577.0,3
2015-03-27 07:00:00+00:00,4035.0,7470.0,64509.0,3
2015-03-27 08:00:00+00:00,7262.0,8682.0,66168.0,3
2015-03-27 09:00:00+00:00,10070.0,10187.0,68610.0,3
2015-03-27 10:00:00+00:00,11933.0,11017.0,70544.0,3
2015-03-27 11:00:00+00:00,11039.0,12008.0,68327.0,3
2015-03-27 12:00:00+00:00,9992.0,13058.0,66579.0,3
2015-03-27 13:00:00+00:00,8555.0,13584.0,65377.0,3
2015-03-27 14:00:00+00:00,6186.0,13676.0,63928.0,3
2015-03-27 15:00:00+00:00,3715.0,12956.0,62371.0,3
2015-03-27 16:00:00+00:00,1492.0,10848.0,62599.0,3
2015-03-27 17:00:00+00:00,182.0,9472.0,63789.0,3
2015-03-27 18:00:00+00:00,0.0,9359.0,64971.0,3
2015-03-27 19:00:00+00:00,0.0,9219.0,61322.0,3
2015-03-27 20:00:00+00:00,0.0,8568.0,57260.0,3
2015-03-27 21:00:00+00:00,0.0,7839.0,54870.0,3
2015-03-27 22:00:00+00:00,0.0,7001.0,50537.0,3
2015-03-27 23:00:00+00:00,0.0,6242.0,46701.0,3
2015-03-28 00:00:00+00:00,0.0,5529.0,44725.0,3
2015-03-28 01:00:00+00:00,0.0,4948.0,43518.0,3
2015-03-28 02:00:00+00:00,0.0,4603.0,43534.0,3
2015-03-28 03:00:00+00:00,0.0,3939.0,43798.0,3
2015-03-28 04:00:00+00:00,0.0,3116.0,44232.0,3
2015-03-28 05:00:00+00:00,438.0,2689.0,44040.0,3
2015-03-28 06:00:00+00:00,2998.0,2348.0,47458.0,3
2015-03-28 07:00:00+00:00,7007.0,2159.0,51159.0,3
2015-03-28 08:00:00+00:00,11686.0,2589.0,54337.0,3
2015-03-28 09:00:00+00:00,14870.0,4398.0,55538.0,3
2015-03-28 10:00:00+00:00,16068.0,6194.0,55845.0,3
2015-03-28 11:00:00+00:00,16359.0,7377.0,54822.0,3
2015-03-28 12:00:00+00:00,15901.0,8250.0,53793.0,3
2015-03-28 13:00:00+00:00,13349.0,9227.0,52086.0,3
2015-03-28 14:00:00+00:00,9603.0,10307.0,51833.0,3
2015-03-28 15:00:00+00:00,5212.0,10957.0,51204.0,3
2015-03-28 16:00:00+00:00,1734.0,11352.0,52332.0,3
2015-03-28 17:00:00+00:00,194.0,13124.0,54848.0,3
2015-03-28 18:00:00+00:00,0.0,15163.0,56534.0,3
2015-03-28 19:00:00+00:00,0.0,16079.0,52984.0,3
2015-03-28 20:00:00+00:00,0.0,16807.0,50066.0,3
2015-03-28 21:00:00+00:00,0.0,17228.0,48723.0,3
2015-03-28 22:00:00+00:00,0.0,17908.0,44887.0,3
2015-03-28 23:00:00+00:00,0.0,18292.0,41457.0,3
2015-03-29 00:00:00+00:00,0.0,18681.0,37027.0,3
2015-03-29 01:00:00+00:00,0.0,19572.0,38199.0,3
2015-03-29 02:00:00+00:00,0.0,20313.0,37975.0,3
2015-03-29 03:00:00+00:00,0.0,21309.0,38164.0,3
2015-03-29 04:00:00+00:00,0.0,22051.0,38381.0,3
2015-03-29 05:00:00+00:00,173.0,21543.0,39278.0,3
2015-03-29 06:00:00+00:00,1096.0,21424.0,42047.0,3
2015-03-29 07:00:00+00:00,2650.0,21813.0,46003.0,3
2015-03-29 08:00:00+00:00,4050.0,22180.0,48722.0,3
2015-03-29 09:00:00+00:00,5312.0,21721.0,52518.0,3
2015-03-29 10:00:00+00:00,5580.0,21106.0,52881.0,3
2015-03-29 11:00:00+00:00,5455.0,20008.0,50825.0,3
2015-03-29 12:00:00+00:00,4660.0,18633.0,49447.0,3
2015-03-29 13:00:00+00:00,3853.0,17768.0,48703.0,3
2015-03-29 14:00:00+00:00,2920.0,16670.0,47882.0,3
2015-03-29 15:00:00+00:00,1496.0,16465.0,48020.0,3
2015-03-29 16:00:00+00:00,547.0,17654.0,51327.0,3
2015-03-29 17:00:00+00:00,75.0,20506.0,52392.0,3
2015-03-29 18:00:00+00:00,0.0,23536.0,53514.0,3
2015-03-29 19:00:00+00:00,0.0,26278.0,52308.0,3
2015-03-29 20:00:00+00:00,0.0,27849.0,52132.0,3
2015-03-29 21:00:00+00:00,0.0,28000.0,48739.0,3
2015-03-29 22:00:00+00:00,0.0,22891.0,45036.0,3
2015-03-29 23:00:00+00:00,0.0,23301.0,43958.0,3
2015-03-30 00:00:00+00:00,0.0,22758.0,43247.0,3
2015-03-30 01:00:00+00:00,0.0,22249.0,44130.0,3
2015-03-30 02:00:00+00:00,0.0,21633.0,45772.0,3
2015-03-30 03:00:00+00:00,0.0,21424.0,49424.0,3
2015-03-30 04:00:00+00:00,2.0,22206.0,56411.0,3
2015-03-30 05:00:00+00:00,286.0,22587.0,62624.0,3
2015-03-30 06:00:00+00:00,1874.0,23146.0,65835.0,3
2015-03-30 07:00:00+00:00,4543.0,23369.0,67843.0,3
2015-03-30 08:00:00+00:00,7075.0,22972.0,69247.0,3
2015-03-30 09:00:00+00:00,9289.0,22807.0,70357.0,3
2015-03-30 10:00:00+00:00,11204.0,22945.0,69791.0,3
2015-03-30 11:00:00+00:00,12647.0,23224.0,69021.0,3
2015-03-30 12:00:00+00:00,13219.0,23488.0,68259.0,3
2015-03-30 13:00:00+00:00,11789.0,23253.0,66698.0,3
2015-03-30 14:00:00+00:00,9425.0,23262.0,64752.0,3
2015-03-30 15:00:00+00:00,6148.0,23060.0,63073.0,3
2015-03-30 16:00:00+00:00,2543.0,22970.0,63136.0,3
2015-03-30 17:00:00+00:00,356.0,21394.0,64061.0,3
2015-03-30 18:00:00+00:00,0.0,19109.0,64646.0,3
2015-03-30 19:00:00+00:00,0.0,17240.0,61880.0,3
2015-03-30 20:00:00+00:00,0.0,16331.0,57962.0,3
2015-03-30 21:00:00+00:00,0.0,15209.0,53213.0,3
2015-03-30 22:00:00+00:00,0.0,17848.0,49130.0,3
2015-03-30 23:00:00+00:00,0.0,18661.0,47039.0,3
2015-03-31 00:00:00+00:00,0.0,19316.0,46760.0,3
2015-03-31 01:00:00+00:00,0.0,19792.0,46948.0,3
2015-03-31 02:00:00+00:00,0.0,21080.0,48785.0,3
2015-03-31 03:00:00+00:00,0.0,22140.0,52157.0,3
2015-03-31 04:00:00+00:00,0.0,24801.0,58348.0,3
2015-03-31 05:00:00+00:00,122.0,26920.0,64910.0,3
2015-03-31 06:00:00+00:00,837.0,28402.0,68362.0,3
2015-03-31 07:00:00+00:00,2820.0,28562.0,69430.0,3
2015-03-31 08:00:00+00:00,4939.0,28694.0,70620.0,3
2015-03-31 09:00:00+00:00,7297.0,28188.0,71662.0,3
2015-03-31 10:00:00+00:00,9556.0,27951.0,71193.0,3
2015-03-31 11:00:00+00:00,10605.0,27694.0,70821.0,3
2015-03-31 12:00:00+00:00,9985.0,27587.0,69559.0,3
2015-03-31 13:00:00+00:00,8750.0,26453.0,68140.0,3
2015-03-31 14:00:00+00:00,6993.0,26296.0,65706.0,3
2015-03-31 15:00:00+00:00,4953.0,25695.0,65039.0,3
2015-03-31 16:00:00+00:00,2256.0,26384.0,64445.0,3
2015-03-31 17:00:00+00:00,299.0,27549.0,64982.0,3
2015-03-31 18:00:00+00:00,5.0,28192.0,65794.0,3
2015-03-31 19:00:00+00:00,0.0,27829.0,63495.0,3
2015-03-31 20:00:00+00:00,0.0,26811.0,59808.0,3
2015-03-31 21:00:00+00:00,0.0,26524.0,54807.0,3
2015-03-31 22:00:00+00:00,0.0,26118.0,50565.0,3
2015-03-31 23:00:00+00:00,0.0,25695.0,48502.0,3
2015-04-01 00:00:00+00:00,0.0,24939.0,47964.0,4
2015-04-01 01:00:00+00:00,0.0,24468.0,48495.0,4
2015-04-01 02:00:00+00:00,0.0,24426.0,49934.0,4
2015-04-01 03:00:00+00:00,0.0,24131.0,53148.0,4
2015-04-01 04:00:00+00:00,3.0,23854.0,59165.0,4
2015-04-01 05:00:00+00:00,490.0,23817.0,64128.0,4
2015-04-01 06:00:00+00:00,2522.0,24671.0,67116.0,4
2015-04-01 07:00:00+00:00,5216.0,26423.0,68848.0,4
2015-04-01 08:00:00+00:00,8107.0,27214.0,70117.0,4
2015-04-01 09:00:00+00:00,10768.0,27514.0,71608.0,4
2015-04-01 10:00:00+00:00,12644.0,26861.0,70541.0,4
2015-04-01 11:00:00+00:00,13662.0,27095.0,68641.0,4
2015-04-01 12:00:00+00:00,13933.0,26929.0,68476.0,4
2015-04-01 13:00:00+00:00,12635.0,26806.0,67442.0,4
2015-04-01 14:00:00+00:00,9647.0,26193.0,66156.0,4
2015-04-01 15:00:00+00:00,6064.0,25624.0,64719.0,4
2015-04-01 16:00:00+00:00,2681.0,24512.0,63752.0,4
2015-04-01 17:00:00+00:00,336.0,22650.0,64204.0,4
2015-04-01 18:00:00+00:00,5.0,20598.0,64556.0,4
2015-04-01 19:00:00+00:00,0.0,19132.0,60759.0,4
2015-04-01 20:00:00+00:00,0.0,18525.0,57820.0,4
2015-04-01 21:00:00+00:00,0.0,18534.0,52808.0,4
2015-04-01 22:00:00+00:00,0.0,18132.0,46957.0,4
2015-04-01 23:00:00+00:00,0.0,18007.0,47316.0,4
2015-04-02 00:00:00+00:00,0.0,17850.0,46497.0,4
2015-04-02 01:00:00+00:00,0.0,17418.0,47016.0,4
2015-04-02 02:00:00+00:00,0.0,16223.0,48362.0,4
2015-04-02 03:00:00+00:00,0.0,14905.0,51497.0,4
2015-04-02 04:00:00+00:00,3.0,14181.0,58000.0,4
2015-04-02 05:00:00+00:00,260.0,13842.0,63254.0,4
2015-04-02 06:00:00+00:00,1150.0,13198.0,66289.0,4
2015-04-02 07:00:00+00:00,2722.0,14183.0,67461.0,4
2015-04-02 08:00:00+00:00,4957.0,15899.0,68693.0,4
2015-04-02 09:00:00+00:00,7280.0,17588.0,69572.0,4
2015-04-02 10:00:00+00:00,9600.0,19167.0,68731.0,4
2015-04-02 11:00:00+00:00,11216.0,21273.0,67342.0,4
2015-04-02 12:00:00+00:00,12013.0,22960.0,65893.0,4
2015-04-02 13:00:00+00:00,11893.0,23754.0,64685.0,4
2015-04-02 14:00:00+00:00,10162.0,24387.0,63152.0,4
2015-04-02 15:00:00+00:00,6807.0,23100.0,61710.0,4
2015-04-02 16:00:00+00:00,3140.0,21991.0,61257.0,4
2015-04-02 17:00:00+00:00,478.0,19079.0,60900.0,4
2015-04-02 18:00:00+00:00,8.0,16127.0,60522.0,4
2015-04-02 19:00:00+00:00,0.0,14753.0,57770.0,4
2015-04-02 20:00:00+00:00,0.0,14767.0,54800.0,4
2015-04-02 21:00:00+00:00,0.0,14267.0,50886.0,4
2015-04-02 22:00:00+00:00,0.0,13946.0,47129.0,4
2015-04-02 23:00:00+00:00,0.0,13645.0,44565.0,4
2015-04-03 00:00:00+00:00,0.0,12668.0,43407.0,4
2015-04-03 01:00:00+00:00,0.0,11591.0,42938.0,4
2015-04-03 02:00:00+00:00,0.0,10644.0,43184.0,4
2015-04-03 03:00:00+00:00,0.0,9372.0,42244.0,4
2015-04-03 04:00:00+00:00,6.0,8480.0,40515.0,4
2015-04-03 05:00:00+00:00,839.0,7726.0,41096.0,4
2015-04-03 06:00:00+00:00,4297.0,6899.0,44220.0,4
2015-04-03 07:00:00+00:00,9031.0,7450.0,47556.0,4
2015-04-03 08:00:00+00:00,13369.0,8432.0,50296.0,4
2015-04-03 09:00:00+00:00,15634.0,8217.0,52537.0,4
2015-04-03 10:00:00+00:00,17528.0,7575.0,51486.0,4
2015-04-03 11:00:00+00:00,19058.0,7247.0,49180.0,4
2015-04-03 12:00:00+00:00,18804.0,6935.0,47345.0,4
2015-04-03 13:00:00+00:00,16928.0,6525.0,45947.0,4
2015-04-03 14:00:00+00:00,13000.0,6161.0,45083.0,4
2015-04-03 15:00:00+00:00,8033.0,5521.0,45632.0,4
2015-04-03 16:00:00+00:00,3244.0,4790.0,46567.0,4
2015-04-03 17:00:00+00:00,455.0,3820.0,47192.0,4
2015-04-03 18:00:00+00:00,7.0,3593.0,48929.0,4
2015-04-03 19:00:00+00:00,0.0,3778.0,47605.0,4
2015-04-03 20:00:00+00:00,0.0,3943.0,46801.0,4
2015-04-03 21:00:00+00:00,0.0,3699.0,44185.0,4
2015-04-03 22:00:00+00:00,0.0,3350.0,40766.0,4
2015-04-03 23:00:00+00:00,0.0,3030.0,38767.0,4
2015-04-04 00:00:00+00:00,0.0,2803.0,38014.0,4
2015-04-04 01:00:00+00:00,0.0,2688.0,37944.0,4
2015-04-04 02:00:00+00:00,0.0,2547.0,38495.0,4
2015-04-04 03:00:00+00:00,0.0,2486.0,39279.0,4
2015-04-04 04:00:00+00:00,12.0,2450.0,39914.0,4
2015-04-04 05:00:00+00:00,754.0,2349.0,41329.0,4
2015-04-04 06:00:00+00:00,2879.0,1845.0,44862.0,4
2015-04-04 07:00:00+00:00,5909.0,1386.0,47919.0,4
2015-04-04 08:00:00+00:00,9041.0,1802.0,49888.0,4
2015-04-04 09:00:00+00:00,11287.0,2519.0,52016.0,4
2015-04-04 10:00:00+00:00,12238.0,3144.0,52061.0,4
2015-04-04 11:00:00+00:00,12254.0,3607.0,50359.0,4
2015-04-04 12:00:00+00:00,11972.0,4206.0,48627.0,4
2015-04-04 13:00:00+00:00,11318.0,5161.0,48161.0,4
2015-04-04 14:00:00+00:00,9270.0,5416.0,47539.0,4
2015-04-04 15:00:00+00:00,6460.0,5784.0,48184.0,4
2015-04-04 16:00:00+00:00,2944.0,6196.0,48972.0,4
2015-04-04 17:00:00+00:00,501.0,5268.0,48639.0,4
2015-04-04 18:00:00+00:00,8.0,4730.0,48798.0,4
2015-04-04 19:00:00+00:00,0.0,4971.0,46917.0,4
2015-04-04 20:00:00+00:00,0.0,4754.0,45792.0,4
2015-04-04 21:00:00+00:00,0.0,4514.0,43056.0,4
2015-04-04 22:00:00+00:00,0.0,4182.0,39906.0,4
2015-04-04 23:00:00+00:00,0.0,3854.0,38203.0,4
2015-04-05 00:00:00+00:00,0.0,3571.0,37335.0,4
2015-04-05 01:00:00+00:00,0.0,3432.0,36942.0,4
2015-04-05 02:00:00+00:00,0.0,3236.0,37277.0,4
2015-04-05 03:00:00+00:00,0.0,2947.0,37035.0,4
2015-04-05 04:00:00+00:00,17.0,2750.0,35785.0,4
2015-04-05 05:00:00+00:00,1542.0,2600.0,36804.0,4
2015-04-05 06:00:00+00:00,6485.0,1907.0,40716.0,4
